"iso3c","year","cpi","cpi2","cpi_i","cpi_ii"
"BLR",2001,NA,NA,35.2436037442193,35.2436037442193
"BLR",2002,48,48,34.4563182527996,48
"BLR",2003,42,42,33.6690327613801,42
"BLR",2004,33,33,32.88174726996,33
"BLR",2005,26,26,32.0944617785404,26
"BLR",2006,21,21,31.3071762871203,21
"BLR",2007,21,21,30.5198907957008,21
"BLR",2008,20,20,29.7326053042812,20
"BLR",2009,24,24,28.9453198128612,24
"BLR",2010,25,25,28.1580343214415,25
"BLR",2011,24.2,24.2,27.3707488300215,24.2
"BLR",2012,31,31,26.5834633386019,31
"BLR",2013,29,29,25.7961778471823,29
"BLR",2014,31,31,25.0088923557622,31
"BLR",2015,32,32,24.2216068643427,32
"BLZ",1987,NA,NA,91.6952380951616,91.6952380951616
"BLZ",1988,NA,NA,88.6666666665915,88.6666666665915
"BLZ",1989,NA,NA,85.6380952380218,85.6380952380218
"BLZ",1990,NA,NA,82.6095238094522,82.6095238094522
"BLZ",1991,NA,NA,79.5809523808821,79.5809523808821
"BLZ",1992,NA,NA,76.5523809523124,76.5523809523124
"BLZ",1993,NA,NA,73.5238095237423,73.5238095237423
"BLZ",1994,NA,NA,70.4952380951727,70.4952380951727
"BLZ",1995,NA,NA,67.4666666666035,67.4666666666035
"BLZ",1996,NA,NA,64.4380952380334,64.4380952380334
"BLZ",1997,NA,NA,61.4095238094637,61.4095238094637
"BLZ",1998,NA,NA,58.3809523808936,58.3809523808936
"BLZ",1999,NA,NA,55.352380952324,55.352380952324
"BLZ",2000,NA,NA,52.3238095237543,52.3238095237543
"BLZ",2001,NA,NA,49.2952380951842,49.2952380951842
"BLZ",2002,NA,NA,46.2666666666146,46.2666666666146
"BLZ",2003,45,45,43.2380952380449,45
"BLZ",2004,38,38,40.2095238094748,38
"BLZ",2005,37,37,37.1809523809052,37
"BLZ",2006,35,35,34.1523809523351,35
"BLZ",2007,30,30,31.1238095237659,30
"BLZ",2008,29,29,28.0952380951962,29
"BLZ",2009,NA,NA,25.0666666666261,25.0666666666261
"BLZ",2010,NA,NA,22.0380952380565,22.0380952380565
"BLZ",2011,NA,NA,19.0095238094864,19.0095238094864
"BLZ",2012,NA,NA,15.9809523809167,15.9809523809167
"BLZ",2013,NA,NA,12.9523809523471,12.9523809523471
"BLZ",2014,NA,NA,9.92380952377698,9.92380952377698
"BLZ",2015,NA,NA,6.89523809520733,6.89523809520733
"BOL",1987,NA,NA,15.079119367017,15.079119367017
"BOL",1988,NA,NA,15.7234950120123,15.7234950120123
"BOL",1989,NA,NA,16.3678706570086,16.3678706570086
"BOL",1990,NA,NA,17.0122463020048,17.0122463020048
"BOL",1991,NA,NA,17.6566219470001,17.6566219470001
"BOL",1992,NA,NA,18.3009975919963,18.3009975919963
"BOL",1993,NA,NA,18.9453732369921,18.9453732369921
"BOL",1994,NA,NA,19.5897488819878,19.5897488819878
"BOL",1995,NA,NA,20.234124526984,20.234124526984
"BOL",1996,NA,NA,20.8785001719798,20.8785001719798
"BOL",1997,NA,NA,21.522875816976,21.522875816976
"BOL",1998,28,28,22.1672514619713,28
"BOL",1999,25,25,22.8116271069675,25
"BOL",2000,27,27,23.4560027519638,27
"BOL",2001,20,20,24.1003783969591,20
"BOL",2002,22,22,24.7447540419553,22
"BOL",2003,23,23,25.3891296869515,23
"BOL",2004,22,22,26.0335053319468,22
"BOL",2005,25,25,26.677880976943,25
"BOL",2006,27,27,27.3222566219388,27
"BOL",2007,29,29,27.966632266935,29
"BOL",2008,30,30,28.6110079119308,30
"BOL",2009,27,27,29.2553835569265,27
"BOL",2010,28,28,29.8997592019227,28
"BOL",2011,27.6,27.6,30.544134846918,27.6
"BOL",2012,34,34,31.1885104919143,34
"BOL",2013,34,34,31.8328861369105,34
"BOL",2014,35,35,32.4772617819058,35
"BOL",2015,34,34,33.121637426902,34
"BRA",1987,NA,NA,38.2616099070592,38.2616099070592
"BRA",1988,NA,NA,38.2815273477199,38.2815273477199
"BRA",1989,NA,NA,38.3014447883816,38.3014447883816
"BRA",1990,NA,NA,38.3213622290427,38.3213622290427
"BRA",1991,NA,NA,38.3412796697035,38.3412796697035
"BRA",1992,NA,NA,38.3611971103646,38.3611971103646
"BRA",1993,NA,NA,38.3811145510258,38.3811145510258
"BRA",1994,NA,NA,38.401031991687,38.401031991687
"BRA",1995,NA,NA,38.4209494323482,38.4209494323482
"BRA",1996,NA,NA,38.4408668730089,38.4408668730089
"BRA",1997,NA,NA,38.4607843136705,38.4607843136705
"BRA",1998,40,40,38.4807017543312,40
"BRA",1999,41,41,38.5006191949924,41
"BRA",2000,39,39,38.5205366356536,39
"BRA",2001,40,40,38.5404540763147,40
"BRA",2002,40,40,38.5603715169759,40
"BRA",2003,39,39,38.5802889576371,39
"BRA",2004,39,39,38.6002063982978,39
"BRA",2005,37,37,38.6201238389594,37
"BRA",2006,33,33,38.6400412796202,33
"BRA",2007,35,35,38.6599587202813,35
"BRA",2008,35,35,38.6798761609425,35
"BRA",2009,37,37,38.6997936016032,37
"BRA",2010,37,37,38.7197110422649,37
"BRA",2011,37.7,37.7,38.7396284829256,37.7
"BRA",2012,43,43,38.7595459235868,43
"BRA",2013,42,42,38.7794633642479,42
"BRA",2014,43,43,38.7993808049091,43
"BRA",2015,38,38,38.8192982455703,38
"BRB",1987,NA,NA,56.6927272728167,56.6927272728167
"BRB",1988,NA,NA,57.4327272728165,57.4327272728165
"BRB",1989,NA,NA,58.1727272728172,58.1727272728172
"BRB",1990,NA,NA,58.9127272728174,58.9127272728174
"BRB",1991,NA,NA,59.6527272728176,59.6527272728176
"BRB",1992,NA,NA,60.3927272728179,60.3927272728179
"BRB",1993,NA,NA,61.1327272728181,61.1327272728181
"BRB",1994,NA,NA,61.8727272728183,61.8727272728183
"BRB",1995,NA,NA,62.612727272819,62.612727272819
"BRB",1996,NA,NA,63.3527272728188,63.3527272728188
"BRB",1997,NA,NA,64.092727272819,64.092727272819
"BRB",1998,NA,NA,64.8327272728193,64.8327272728193
"BRB",1999,NA,NA,65.5727272728195,65.5727272728195
"BRB",2000,NA,NA,66.3127272728202,66.3127272728202
"BRB",2001,NA,NA,67.05272727282,67.05272727282
"BRB",2002,NA,NA,67.7927272728207,67.7927272728207
"BRB",2003,NA,NA,68.5327272728209,68.5327272728209
"BRB",2004,73,73,69.2727272728212,73
"BRB",2005,69,69,70.0127272728214,69
"BRB",2006,67,67,70.7527272728216,67
"BRB",2007,69,69,71.4927272728219,69
"BRB",2008,70,70,72.2327272728226,70
"BRB",2009,74,74,72.9727272728223,74
"BRB",2010,78,78,73.712727272823,78
"BRB",2011,77.7,77.7,74.4527272728228,77.7
"BRB",2012,76,76,75.1927272728235,76
"BRB",2013,75,75,75.9327272728237,75
"BRB",2014,74,74,76.672727272824,74
"BRB",2015,NA,NA,77.4127272728247,77.4127272728247
"BRN",1987,NA,NA,31.4199999971033,31.4199999971033
"BRN",1988,NA,NA,32.419999997217,32.419999997217
"BRN",1989,NA,NA,33.4199999973316,33.4199999973316
"BRN",1990,NA,NA,34.4199999974453,34.4199999974453
"BRN",1991,NA,NA,35.4199999975581,35.4199999975581
"BRN",1992,NA,NA,36.4199999976727,36.4199999976727
"BRN",1993,NA,NA,37.4199999977855,37.4199999977855
"BRN",1994,NA,NA,38.4199999979,38.4199999979
"BRN",1995,NA,NA,39.4199999980137,39.4199999980137
"BRN",1996,NA,NA,40.4199999981274,40.4199999981274
"BRN",1997,NA,NA,41.419999998242,41.419999998242
"BRN",1998,NA,NA,42.4199999983557,42.4199999983557
"BRN",1999,NA,NA,43.4199999984703,43.4199999984703
"BRN",2000,NA,NA,44.419999998584,44.419999998584
"BRN",2001,NA,NA,45.4199999986968,45.4199999986968
"BRN",2002,NA,NA,46.4199999988114,46.4199999988114
"BRN",2003,NA,NA,47.4199999989251,47.4199999989251
"BRN",2004,NA,NA,48.4199999990387,48.4199999990387
"BRN",2005,NA,NA,49.4199999991524,49.4199999991524
"BRN",2006,NA,NA,50.4199999992661,50.4199999992661
"BRN",2007,NA,NA,51.4199999993807,51.4199999993807
"BRN",2008,NA,NA,52.4199999994944,52.4199999994944
"BRN",2009,55,55,53.4199999996081,55
"BRN",2010,55,55,54.4199999997227,55
"BRN",2011,52.1,52.1,55.4199999998355,52.1
"BRN",2012,55,55,56.4199999999501,55
"BRN",2013,60,60,57.4200000000637,60
"BRN",2014,NA,NA,58.4200000001765,58.4200000001765
"BRN",2015,NA,NA,59.4200000002911,59.4200000002911
"BTN",1987,NA,NA,23.4315151517467,23.4315151517467
"BTN",1988,NA,NA,24.9127272729593,24.9127272729593
"BTN",1989,NA,NA,26.3939393941728,26.3939393941728
"BTN",1990,NA,NA,27.8751515153863,27.8751515153863
"BTN",1991,NA,NA,29.3563636365989,29.3563636365989
"BTN",1992,NA,NA,30.8375757578124,30.8375757578124
"BTN",1993,NA,NA,32.3187878790259,32.3187878790259
"BTN",1994,NA,NA,33.8000000002394,33.8000000002394
"BTN",1995,NA,NA,35.2812121214529,35.2812121214529
"BTN",1996,NA,NA,36.7624242426655,36.7624242426655
"BTN",1997,NA,NA,38.243636363879,38.243636363879
"BTN",1998,NA,NA,39.7248484850907,39.7248484850907
"BTN",1999,NA,NA,41.2060606063042,41.2060606063042
"BTN",2000,NA,NA,42.6872727275177,42.6872727275177
"BTN",2001,NA,NA,44.1684848487312,44.1684848487312
"BTN",2002,NA,NA,45.6496969699447,45.6496969699447
"BTN",2003,NA,NA,47.1309090911582,47.1309090911582
"BTN",2004,NA,NA,48.6121212123717,48.6121212123717
"BTN",2005,NA,NA,50.0933333335843,50.0933333335843
"BTN",2006,60,60,51.5745454547969,60
"BTN",2007,50,50,53.0557575760104,50
"BTN",2008,52,52,54.5369696972239,52
"BTN",2009,50,50,56.0181818184365,50
"BTN",2010,57,57,57.49939393965,57
"BTN",2011,57.4,57.4,58.9806060608626,57.4
"BTN",2012,63,63,60.4618181820761,63
"BTN",2013,63,63,61.9430303032896,63
"BTN",2014,65,65,63.4242424245031,65
"BTN",2015,65,65,64.9054545457166,65
"BWA",1987,NA,NA,57.489508083992,57.489508083992
"BWA",1988,NA,NA,57.6176814586056,57.6176814586056
"BWA",1989,NA,NA,57.7458548332197,57.7458548332197
"BWA",1990,NA,NA,57.8740282078338,57.8740282078338
"BWA",1991,NA,NA,58.0022015824475,58.0022015824475
"BWA",1992,NA,NA,58.1303749570611,58.1303749570611
"BWA",1993,NA,NA,58.2585483316748,58.2585483316748
"BWA",1994,NA,NA,58.3867217062889,58.3867217062889
"BWA",1995,NA,NA,58.514895080903,58.514895080903
"BWA",1996,NA,NA,58.6430684555166,58.6430684555166
"BWA",1997,NA,NA,58.7712418301307,58.7712418301307
"BWA",1998,61,61,58.8994152047444,61
"BWA",1999,61,61,59.0275885793585,61
"BWA",2000,60,60,59.1557619539726,60
"BWA",2001,60,60,59.2839353285863,60
"BWA",2002,64,64,59.4121087032004,64
"BWA",2003,57,57,59.5402820778145,57
"BWA",2004,60,60,59.6684554524281,60
"BWA",2005,59,59,59.7966288270422,59
"BWA",2006,56,56,59.9248022016559,56
"BWA",2007,54,54,60.05297557627,54
"BWA",2008,58,58,60.1811489508837,58
"BWA",2009,56,56,60.3093223254973,56
"BWA",2010,58,58,60.4374957001114,58
"BWA",2011,60.8,60.8,60.5656690747251,60.8
"BWA",2012,65,65,60.6938424493392,65
"BWA",2013,64,64,60.8220158239533,64
"BWA",2014,63,63,60.9501891985669,63
"BWA",2015,63,63,61.078362573181,63
"CAF",1987,NA,NA,12.3412121212918,12.3412121212918
"CAF",1988,NA,NA,12.778181818263,12.778181818263
"CAF",1989,NA,NA,13.2151515152341,13.2151515152341
"CAF",1990,NA,NA,13.6521212122057,13.6521212122057
"CAF",1991,NA,NA,14.0890909091763,14.0890909091763
"CAF",1992,NA,NA,14.5260606061479,14.5260606061479
"CAF",1993,NA,NA,14.9630303031186,14.9630303031186
"CAF",1994,NA,NA,15.4000000000901,15.4000000000901
"CAF",1995,NA,NA,15.8369696970612,15.8369696970612
"CAF",1996,NA,NA,16.2739393940324,16.2739393940324
"CAF",1997,NA,NA,16.7109090910035,16.7109090910035
"CAF",1998,NA,NA,17.1478787879746,17.1478787879746
"CAF",1999,NA,NA,17.5848484849457,17.5848484849457
"CAF",2000,NA,NA,18.0218181819173,18.0218181819173
"CAF",2001,NA,NA,18.458787878888,18.458787878888
"CAF",2002,NA,NA,18.8957575758595,18.8957575758595
"CAF",2003,NA,NA,19.3327272728307,19.3327272728307
"CAF",2004,NA,NA,19.7696969698018,19.7696969698018
"CAF",2005,NA,NA,20.2066666667729,20.2066666667729
"CAF",2006,24,24,20.643636363744,24
"CAF",2007,20,20,21.0806060607151,20
"CAF",2008,20,20,21.5175757576867,20
"CAF",2009,20,20,21.9545454546574,20
"CAF",2010,21,21,22.3915151516289,21
"CAF",2011,22.1,22.1,22.8284848485996,22.1
"CAF",2012,26,26,23.2654545455712,26
"CAF",2013,25,25,23.7024242425423,25
"CAF",2014,24,24,24.1393939395134,24
"CAF",2015,24,24,24.5763636364845,24
"CAN",1987,NA,NA,97.0383556933023,97.0383556933023
"CAN",1988,NA,NA,96.511317509606,96.511317509606
"CAN",1989,NA,NA,95.9842793259099,95.9842793259099
"CAN",1990,NA,NA,95.4572411422139,95.4572411422139
"CAN",1991,NA,NA,94.9302029585176,94.9302029585176
"CAN",1992,NA,NA,94.4031647748216,94.4031647748216
"CAN",1993,NA,NA,93.8761265911253,93.8761265911253
"CAN",1994,NA,NA,93.3490884074292,93.3490884074292
"CAN",1995,NA,NA,92.8220502237334,92.8220502237334
"CAN",1996,NA,NA,92.2950120400369,92.2950120400369
"CAN",1997,NA,NA,91.7679738563411,91.7679738563411
"CAN",1998,92,92,91.2409356726446,92
"CAN",1999,92,92,90.7138974889485,92
"CAN",2000,92,92,90.1868593052527,92
"CAN",2001,89,89,89.6598211215562,89
"CAN",2002,90,90,89.1327829378604,90
"CAN",2003,87,87,88.6057447541643,87
"CAN",2004,85,85,88.0787065704681,85
"CAN",2005,84,84,87.551668386772,84
"CAN",2006,85,85,87.0246302030755,85
"CAN",2007,87,87,86.4975920193797,87
"CAN",2008,87,87,85.9705538356836,87
"CAN",2009,87,87,85.4435156519874,87
"CAN",2010,89,89,84.9164774682913,89
"CAN",2011,86.7,86.7,84.389439284595,86.7
"CAN",2012,84,84,83.862401100899,84
"CAN",2013,81,81,83.3353629172032,81
"CAN",2014,81,81,82.8083247335067,81
"CAN",2015,83,83,82.2812865498106,83
"CHE",1987,NA,NA,89.418300653841,89.418300653841
"CHE",1988,NA,NA,89.3398692812871,89.3398692812871
"CHE",1989,NA,NA,89.2614379087336,89.2614379087336
"CHE",1990,NA,NA,89.1830065361796,89.1830065361796
"CHE",1991,NA,NA,89.1045751636257,89.1045751636257
"CHE",1992,NA,NA,89.0261437910717,89.0261437910717
"CHE",1993,NA,NA,88.9477124185178,88.9477124185178
"CHE",1994,NA,NA,88.8692810459638,88.8692810459638
"CHE",1995,NA,NA,88.7908496734103,88.7908496734103
"CHE",1996,NA,NA,88.7124183008564,88.7124183008564
"CHE",1997,NA,NA,88.6339869283024,88.6339869283024
"CHE",1998,89,89,88.5555555557485,89
"CHE",1999,89,89,88.4771241831945,89
"CHE",2000,86,86,88.398692810641,86
"CHE",2001,84,84,88.3202614380871,84
"CHE",2002,85,85,88.2418300655331,85
"CHE",2003,88,88,88.1633986929796,88
"CHE",2004,91,91,88.0849673204252,91
"CHE",2005,91,91,88.0065359478717,91
"CHE",2006,91,91,87.9281045753173,91
"CHE",2007,90,90,87.8496732027638,90
"CHE",2008,90,90,87.7712418302103,90
"CHE",2009,90,90,87.6928104576559,90
"CHE",2010,87,87,87.6143790851024,87
"CHE",2011,88,88,87.535947712548,88
"CHE",2012,86,86,87.4575163399945,86
"CHE",2013,85,85,87.379084967441,85
"CHE",2014,86,86,87.3006535948866,86
"CHE",2015,86,86,87.2222222223331,86
"CHL",1987,NA,NA,73.0982112143215,73.0982112143215
"CHL",1988,NA,NA,73.0279325765505,73.0279325765505
"CHL",1989,NA,NA,72.9576539387799,72.9576539387799
"CHL",1990,NA,NA,72.8873753010093,72.8873753010093
"CHL",1991,NA,NA,72.8170966632383,72.8170966632383
"CHL",1992,NA,NA,72.7468180254677,72.7468180254677
"CHL",1993,NA,NA,72.6765393876967,72.6765393876967
"CHL",1994,NA,NA,72.6062607499262,72.6062607499262
"CHL",1995,NA,NA,72.5359821121556,72.5359821121556
"CHL",1996,NA,NA,72.4657034743846,72.4657034743846
"CHL",1997,NA,NA,72.395424836614,72.395424836614
"CHL",1998,68,68,72.325146198843,68
"CHL",1999,69,69,72.2548675610724,69
"CHL",2000,74,74,72.1845889233023,74
"CHL",2001,75,75,72.1143102855312,75
"CHL",2002,75,75,72.0440316477607,75
"CHL",2003,74,74,71.9737530099901,74
"CHL",2004,74,74,71.9034743722191,74
"CHL",2005,73,73,71.8331957344485,73
"CHL",2006,73,73,71.7629170966775,73
"CHL",2007,70,70,71.6926384589069,70
"CHL",2008,69,69,71.6223598211363,69
"CHL",2009,67,67,71.5520811833653,67
"CHL",2010,72,72,71.4818025455947,72
"CHL",2011,72.1,72.1,71.4115239078237,72.1
"CHL",2012,72,72,71.3412452700532,72
"CHL",2013,71,71,71.2709666322826,71
"CHL",2014,73,73,71.2006879945116,73
"CHL",2015,70,70,71.130409356741,70
"CHN",1987,NA,NA,29.7836257308199,29.7836257308199
"CHN",1988,NA,NA,30.0608187132775,30.0608187132775
"CHN",1989,NA,NA,30.3380116957355,30.3380116957355
"CHN",1990,NA,NA,30.6152046781931,30.6152046781931
"CHN",1991,NA,NA,30.8923976606507,30.8923976606507
"CHN",1992,NA,NA,31.1695906431087,31.1695906431087
"CHN",1993,NA,NA,31.4467836255658,31.4467836255658
"CHN",1994,NA,NA,31.7239766080238,31.7239766080238
"CHN",1995,NA,NA,32.0011695904818,32.0011695904818
"CHN",1996,NA,NA,32.2783625729394,32.2783625729394
"CHN",1997,NA,NA,32.5555555553969,32.5555555553969
"CHN",1998,35,35,32.8327485378545,35
"CHN",1999,34,34,33.1099415203125,34
"CHN",2000,31,31,33.3871345027701,31
"CHN",2001,35,35,33.6643274852277,35
"CHN",2002,35,35,33.9415204676857,35
"CHN",2003,34,34,34.2187134501437,34
"CHN",2004,34,34,34.4959064326008,34
"CHN",2005,32,32,34.7730994150588,32
"CHN",2006,33,33,35.0502923975164,33
"CHN",2007,35,35,35.327485379974,35
"CHN",2008,36,36,35.604678362432,36
"CHN",2009,36,36,35.8818713448895,36
"CHN",2010,35,35,36.1590643273476,35
"CHN",2011,36.4,36.4,36.4362573098047,36.4
"CHN",2012,39,39,36.7134502922627,39
"CHN",2013,40,40,36.9906432747207,40
"CHN",2014,36,36,37.2678362571783,36
"CHN",2015,37,37,37.5450292396358,37
"CIV",1987,NA,NA,21.8615411076562,21.8615411076562
"CIV",1988,NA,NA,22.0005503955813,22.0005503955813
"CIV",1989,NA,NA,22.1395596835073,22.1395596835073
"CIV",1990,NA,NA,22.2785689714328,22.2785689714328
"CIV",1991,NA,NA,22.4175782593579,22.4175782593579
"CIV",1992,NA,NA,22.5565875472839,22.5565875472839
"CIV",1993,NA,NA,22.695596835209,22.695596835209
"CIV",1994,NA,NA,22.8346061231346,22.8346061231346
"CIV",1995,NA,NA,22.9736154110606,22.9736154110606
"CIV",1996,NA,NA,23.1126246989857,23.1126246989857
"CIV",1997,NA,NA,23.2516339869112,23.2516339869112
"CIV",1998,31,31,23.3906432748367,31
"CIV",1999,26,26,23.5296525627623,26
"CIV",2000,27,27,23.6686618506878,27
"CIV",2001,24,24,23.8076711386134,24
"CIV",2002,27,27,23.9466804265389,27
"CIV",2003,21,21,24.0856897144645,21
"CIV",2004,20,20,24.22469900239,20
"CIV",2005,19,19,24.3637082903156,19
"CIV",2006,21,21,24.5027175782407,21
"CIV",2007,21,21,24.6417268661667,21
"CIV",2008,20,20,24.7807361540922,20
"CIV",2009,21,21,24.9197454420173,21
"CIV",2010,22,22,25.0587547299433,22
"CIV",2011,22.3,22.3,25.1977640178684,22.3
"CIV",2012,29,29,25.3367733057944,29
"CIV",2013,27,27,25.4757825937199,27
"CIV",2014,32,32,25.614791881645,32
"CIV",2015,32,32,25.753801169571,32
"CMR",1987,NA,NA,10.068971448205,10.068971448205
"CMR",1988,NA,NA,10.6793945648205,10.6793945648205
"CMR",1989,NA,NA,11.2898176814365,11.2898176814365
"CMR",1990,NA,NA,11.9002407980529,11.9002407980529
"CMR",1991,NA,NA,12.5106639146684,12.5106639146684
"CMR",1992,NA,NA,13.1210870312843,13.1210870312843
"CMR",1993,NA,NA,13.7315101478998,13.7315101478998
"CMR",1994,NA,NA,14.3419332645158,14.3419332645158
"CMR",1995,NA,NA,14.9523563811322,14.9523563811322
"CMR",1996,NA,NA,15.5627794977477,15.5627794977477
"CMR",1997,NA,NA,16.1732026143636,16.1732026143636
"CMR",1998,14,14,16.7836257309791,14
"CMR",1999,15,15,17.3940488475955,15
"CMR",2000,20,20,18.0044719642115,20
"CMR",2001,20,20,18.614895080827,20
"CMR",2002,22,22,19.2253181974429,22
"CMR",2003,18,18,19.8357413140589,18
"CMR",2004,21,21,20.4461644306748,21
"CMR",2005,22,22,21.0565875472907,22
"CMR",2006,23,23,21.6670106639062,23
"CMR",2007,24,24,22.2774337805222,24
"CMR",2008,23,23,22.8878568971381,23
"CMR",2009,22,22,23.4982800137541,22
"CMR",2010,22,22,24.10870313037,22
"CMR",2011,24.5,24.5,24.7191262469855,24.5
"CMR",2012,26,26,25.3295493636015,26
"CMR",2013,25,25,25.9399724802179,25
"CMR",2014,27,27,26.5503955968334,27
"CMR",2015,27,27,27.1608187134493,27
"COD",1987,NA,NA,15.105827505889,15.105827505889
"COD",1988,NA,NA,15.3351981352607,15.3351981352607
"COD",1989,NA,NA,15.5645687646329,15.5645687646329
"COD",1990,NA,NA,15.7939393940051,15.7939393940051
"COD",1991,NA,NA,16.0233100233763,16.0233100233763
"COD",1992,NA,NA,16.2526806527485,16.2526806527485
"COD",1993,NA,NA,16.4820512821202,16.4820512821202
"COD",1994,NA,NA,16.7114219114924,16.7114219114924
"COD",1995,NA,NA,16.9407925408641,16.9407925408641
"COD",1996,NA,NA,17.1701631702358,17.1701631702358
"COD",1997,NA,NA,17.399533799608,17.399533799608
"COD",1998,NA,NA,17.6289044289792,17.6289044289792
"COD",1999,NA,NA,17.8582750583514,17.8582750583514
"COD",2000,NA,NA,18.0876456877236,18.0876456877236
"COD",2001,NA,NA,18.3170163170953,18.3170163170953
"COD",2002,NA,NA,18.546386946467,18.546386946467
"COD",2003,NA,NA,18.7757575758392,18.7757575758392
"COD",2004,20,20,19.0051282052109,20
"COD",2005,21,21,19.2344988345831,21
"COD",2006,20,20,19.4638694639543,20
"COD",2007,19,19,19.6932400933265,19
"COD",2008,17,17,19.9226107226987,17
"COD",2009,19,19,20.1519813520704,19
"COD",2010,20,20,20.3813519814421,20
"COD",2011,20.2,20.2,20.6107226108138,20.2
"COD",2012,21,21,20.840093240186,21
"COD",2013,22,22,21.0694638695577,22
"COD",2014,22,22,21.2988344989294,22
"COD",2015,22,22,21.5282051283016,22
"COG",1987,NA,NA,19.9065934066994,19.9065934066994
"COG",1988,NA,NA,20.0000000001046,20.0000000001046
"COG",1989,NA,NA,20.0934065935098,20.0934065935098
"COG",1990,NA,NA,20.1868131869151,20.1868131869151
"COG",1991,NA,NA,20.2802197803203,20.2802197803203
"COG",1992,NA,NA,20.3736263737255,20.3736263737255
"COG",1993,NA,NA,20.4670329671308,20.4670329671308
"COG",1994,NA,NA,20.560439560536,20.560439560536
"COG",1995,NA,NA,20.6538461539417,20.6538461539417
"COG",1996,NA,NA,20.7472527473465,20.7472527473465
"COG",1997,NA,NA,20.8406593407517,20.8406593407517
"COG",1998,NA,NA,20.9340659341569,20.9340659341569
"COG",1999,NA,NA,21.0274725275622,21.0274725275622
"COG",2000,NA,NA,21.1208791209679,21.1208791209679
"COG",2001,NA,NA,21.2142857143726,21.2142857143726
"COG",2002,NA,NA,21.3076923077783,21.3076923077783
"COG",2003,22,22,21.4010989011836,22
"COG",2004,23,23,21.4945054945883,23
"COG",2005,23,23,21.587912087994,23
"COG",2006,22,22,21.6813186813988,22
"COG",2007,21,21,21.7747252748045,21
"COG",2008,19,19,21.8681318682097,19
"COG",2009,19,19,21.9615384616145,19
"COG",2010,21,21,22.0549450550202,21
"COG",2011,21.5,21.5,22.148351648425,21.5
"COG",2012,26,26,22.2417582418307,26
"COG",2013,22,22,22.3351648352359,22
"COG",2014,23,23,22.4285714286411,23
"COG",2015,23,23,22.5219780220464,23
"COL",1987,NA,NA,28.1725146198728,28.1725146198728
"COL",1988,NA,NA,28.5497076023303,28.5497076023303
"COL",1989,NA,NA,28.9269005847877,28.9269005847877
"COL",1990,NA,NA,29.3040935672452,29.3040935672452
"COL",1991,NA,NA,29.6812865497022,29.6812865497022
"COL",1992,NA,NA,30.0584795321597,30.0584795321597
"COL",1993,NA,NA,30.4356725146167,30.4356725146167
"COL",1994,NA,NA,30.8128654970742,30.8128654970742
"COL",1995,NA,NA,31.1900584795317,31.1900584795317
